,14517X2,14517X5,14517X4,14517X3,14517X12,14517X8,14517X10,14517X6,14517X1,14517X7,14517X11,14517X9
YLL032C,0.01365941044801454,0.013875530286344277,0.012836115313162566,0.01270908878317048,0.01924561989831677,0.01770599531198362,0.01625222333941709,0.012596237043417429,0.0122256610561641,0.018141899165282895,0.017214655514317275,0.017987644294097344
YLL031C,0.025278325548027815,0.03414817808584335,0.035832171192035425,0.031108455982483414,0.03288184156731934,0.03906357341028629,0.029436058426572674,0.034005191828095895,0.02507822268825601,0.0369450549626395,0.03042399108194858,0.04053998035596935
YLL029W,0.07061173855993726,0.08922752180519619,0.0904818536461067,0.05260686157165487,0.08604646897356735,0.09163134516552035,0.09370248566045157,0.08845637739346185,0.06894594250304009,0.08702029258450383,0.08944662669076983,0.08744353071673375
YLL028W,0.01358949964441874,0.03994097956439389,0.03708780533204209,0.01790181591468326,0.024159176598303415,0.023085836370671214,0.018251895324431743,0.03936335996195363,0.013461798117586098,0.020912914995609617,0.023244029623701326,0.022651915342731595
YLL027W,0.033422766935896166,0.03135369359168653,0.02629458773241786,0.02689013065154811,0.031230931653327965,0.028235446815145525,0.023397755214569143,0.031327603546921524,0.03600574484824448,0.022391324052191252,0.029531104067727625,0.032473781879645225
YLL026W,0.5585898706460648,0.7942284096252344,0.8075187733910096,0.4488043802667436,1.218812777331852,0.6071097417354465,1.2355230961692865,0.7863386922588684,0.48839666384286656,0.541490743442732,1.2166375706557622,0.642133077992583
tP(UGG)L,0.0,0.0,0.0014608104295787702,0.0,0.0,0.0,0.0,0.0,0.001261377728016931,0.003236717824157096,0.0015320046244969034,0.0
YLL025W,0.0056970176039709405,0.006867574760999471,0.0076027482101719375,0.005733461672969313,0.010930913604396677,0.009927802483236823,0.011672621313972207,0.008191877161875628,0.0055492560111160185,0.009167253517940146,0.013876144122839364,0.011866089113777217
YLL024C,1.5496769487301996,2.608306560263356,2.7963850886217423,1.5184730592592386,1.0075875476964753,1.355043302742039,0.8673580520892801,2.5513277127640994,1.533126678095545,1.2911231032946655,0.9605152589542383,1.3904924971933648
YLL023C,0.05400340041583097,0.12254758598942199,0.12233668360252038,0.04322975008766993,0.10253923727130124,0.09229062492861803,0.11133188778312078,0.11834889211675761,0.05858992650221016,0.09578490374539474,0.10247552967079711,0.09058239353241311
YLL022C,0.03612635817179233,0.031544929203192386,0.038393324419113195,0.032335438715883014,0.03621456950385256,0.050395553374560746,0.02996521315037276,0.033655770402820744,0.03377861216437978,0.04753805196952201,0.03290520362186294,0.05136205763741278
YLL021W,0.02143286867539347,0.02346922159994354,0.024462212280681427,0.0260946516208642,0.0255819111287117,0.028621864808548437,0.02340617724757465,0.021337712548108602,0.022151023516394888,0.028064711865557257,0.025726467901612635,0.029896851747663763
YLL019C,0.031017454892030102,0.04258677463016517,0.0461758613837582,0.021036191551243148,0.0643072397084415,0.042261667672166874,0.06516512478313292,0.03572368160890742,0.03351367817202708,0.042314164725565935,0.05978554632183037,0.040792593273479
YLL018C-A,0.037605996401082316,0.06184811283077026,0.06799408544948457,0.045674343526971,0.06486676864679877,0.07478845494573554,0.04815886572922755,0.06007094350158858,0.044645126858296226,0.05845708555144331,0.052738098588741886,0.07164775488187596
YLL018C,0.3543200659094903,0.3095213715050396,0.3342632387453691,0.31565806798709334,0.25364391792943,0.296588971982342,0.24674154261052572,0.29254837941184814,0.35901384379623114,0.30545368494831104,0.2607909586500729,0.30504184936023443
YLL015W,0.02369656491751368,0.028818710288635457,0.03043954737496649,0.022344288222654114,0.03271955837857777,0.03059117724520159,0.03486785942783158,0.026984926155704927,0.024606186221414025,0.033722454177794375,0.032602265900623754,0.03208339653722196
YLL014W,0.09542326410332122,0.10716236159319116,0.08566946325723239,0.12056507282515112,0.07792002562923693,0.08770893242246726,0.08734704512652938,0.11560379509016579,0.08074851939514838,0.07963892001212339,0.07361035123187541,0.07829117499597883
YLL013C,0.015336943404946355,0.01570288806959051,0.015275903349309426,0.014971601220838595,0.018914412358198473,0.016646797378141745,0.01634896276405648,0.014339413771781518,0.018001662146984485,0.019524344303576198,0.01864668485816231,0.017511013166488773
YLL012W,0.011458536325245102,0.017730795154600982,0.019605613660136127,0.01468828292452468,0.04540452621252528,0.037795116637723815,0.03278721976366639,0.01998102784040843,0.009908453995080366,0.03449659786272694,0.036828584854682135,0.03709569894479859
YLL011W,0.03664866172499231,0.05630670918628666,0.05225206536570216,0.05050747958960865,0.05835955469542256,0.06270873339660867,0.043783898537354156,0.056020911564151156,0.03236889308203447,0.061547434317818006,0.05684915621979278,0.07511775648086082
YLL010C,0.023621575788027878,0.031074491580750842,0.035170397937453426,0.022119896669331722,0.042936809167093665,0.041155232774215095,0.03744603604186808,0.033160905240871355,0.02581832640763769,0.03576778051252082,0.04252767267748999,0.041427953934389264
YLL009C,0.11293682003240563,0.1696877100853386,0.1454594214984818,0.12837709600502958,0.10809935910226934,0.14447338727969614,0.10364625450420711,0.19030610230087122,0.1113501317774946,0.14534240357199044,0.10854415743775933,0.1585678128437792
YLL008W,0.06347841945136554,0.07142244918815188,0.07679891724435961,0.06740568622084112,0.07508332310955086,0.10284447155627703,0.06561747099477513,0.07649525201180306,0.056725258603635184,0.09366055800874004,0.07219757715832979,0.1040516869740778
YLL007C,0.008743167208964852,0.008415564277577954,0.007711840218341635,0.008737941713833618,0.010117962235465374,0.01082771665611366,0.010895675164311525,0.007922472178706704,0.010630338803252226,0.010190514421639478,0.01076733992270085,0.012301022676671266
YLL006W-A,0.0,0.0,0.0,0.0,0.0006636843836330177,0.0,0.0,0.0,0.0,0.0006583154896590704,0.0006231883218292489,0.0022160830221997093
YLL006W,0.01788375769739163,0.02304954094487865,0.023602708572867667,0.017904224071918072,0.023137130624820635,0.023820343099615948,0.025565563518285504,0.02229461400248782,0.020986780180981993,0.02437623097243534,0.02352559030199251,0.022405783018961303
YLL005C,0.00025450856067908825,3.747865711533344e-05,0.00028241214288749524,0.00021680859269131804,0.0006759041191199316,0.0004414613330567455,0.0004770828745878348,0.0001097891744766054,0.00017418334564100313,0.0002681745492972508,0.0006769732748064568,0.0006018361257067105
YLL004W,0.008984947531223938,0.015368474712552935,0.013366415430645746,0.010715629188397963,0.020496440378916556,0.01960109012271937,0.017220393326480243,0.014708547195609557,0.007426361373699681,0.017235522413636534,0.021543815031987705,0.02231924553178715
YLL003W,0.010759521367952158,0.014424965346810023,0.013253893546205221,0.012106401375903133,0.016866776269862754,0.0163690730308254,0.01677248510389027,0.013827538525017896,0.011045577942634749,0.015076981540364201,0.017663599265145376,0.01686263240870257
YLL002W,0.009294773308162693,0.01003741440463608,0.009444895018828255,0.010313640825513764,0.007426399396169457,0.00926003203097994,0.006031139809512052,0.010075286289630033,0.009590820311301148,0.009626445252881017,0.008875061272947578,0.012609942240005997
YLL001W,0.021938432681698147,0.033291248362590634,0.03532805093726464,0.02192506617349629,0.036804778063171485,0.03731110141146226,0.03828224561526359,0.034315668958545056,0.022118868804838827,0.03613116784030849,0.033536075425277374,0.035586897725444926
YLR001C,0.015202137483258965,0.03318907780537299,0.03388457154855371,0.016573472996291885,0.032208658739600826,0.02664664641011397,0.03145699346529058,0.029719252232787183,0.017949414676518158,0.024182941245225523,0.02881522178718623,0.02711072929538338
YLR002C,0.04473624225336674,0.049119902801927164,0.05368876731546411,0.04989351101027494,0.04805678286942714,0.06439750976765317,0.04009225571958193,0.05251710266501181,0.042891429580677536,0.056566057683269104,0.047932246506077664,0.06784084882755323
YLR003C,0.054148729482564155,0.06244423325919033,0.06415483999375637,0.05620326703127345,0.0648084058036531,0.07917774971279895,0.0484137109855178,0.07101708623606647,0.05556700833421954,0.07392128113441487,0.06334205586547723,0.08571180128860295
YLR004C,0.0012618502756905623,0.001925757596362875,0.0014729333377080547,0.001407186724845476,0.0034729832709924874,0.003342833139814336,0.004193157599236595,0.0012371212736017906,0.0020726372626336293,0.004411874710521187,0.004634155067461587,0.0037129160697409805
YLR005W,0.02879228964977577,0.030026985967216976,0.03347749950322469,0.02715813176239376,0.03481186466395088,0.03578986247513763,0.034822613555986655,0.03217070507253297,0.02962699395317816,0.03367765423866871,0.03719408300546872,0.035876222097196514
YLR006C,0.035863787396637974,0.04671294423450923,0.04901997884823605,0.029037934766792707,0.052478961056342734,0.03613833192649922,0.05106626027333572,0.04081837003852638,0.035500630901919815,0.03423579884108434,0.05169331068018933,0.037320722906722816
YLR007W,0.029704736518940022,0.054310461574021085,0.053521607653928556,0.030165109990252858,0.05144613043980833,0.05315722794683736,0.04686133847264683,0.053624030603889934,0.030595119360410667,0.05154645300811886,0.048698189553156884,0.055898631391748915
YLR008C,0.08067603237826249,0.08571556275562335,0.08677213951697894,0.08927906836287612,0.07368706706645495,0.09638701197961086,0.056652100473322295,0.08716711507570087,0.07905398233589749,0.09387952925430196,0.07094574142897478,0.10686493762421741
YLR009W,0.16920828386412112,0.1681517597451984,0.16093696330868254,0.1789022235770994,0.17004616101143774,0.20911254731184228,0.14367036617659065,0.15918878902584185,0.17890165365668703,0.21171602481941862,0.17345848788611812,0.23333425044346293
YLR010C,0.006248751707700525,0.008532619544663337,0.005042797647313015,0.008323445222359399,0.021523148187715276,0.015174401804191443,0.01721521692963714,0.011435745690773812,0.008708690067404564,0.01157237468636989,0.018698850964749873,0.014440588940035947
